BI00B32AG    @XG22031LMW    20220126181E48031ZZ              CAVSAS-S 0.3X2 GY        CCN000005600000005600FN00000000020220301000005600NNM   20211207135848    1W    00000035000001998600000000032AG    XGXGY   000000000000XY221001
BI00B32G9    22021TMW       20220107180D0204143              AVSSH 1.25F W/B          CCN000002400000002400FN00000000020220201000002400NNM   20211207140228    1W    00000080000001458000000000032G9    TYTYC   000000000000LT31C046
BI00B32G9    22022TMW       20220114180D0204143              AVSSH 1.25F W/B          CCN000002400000002400FN00000000020220201000002400NNM   20211207140228    1W    00000080000001458000000000032G9    TYTYC   000000000000LT41C031
BI00B32G9    22021TMW       2022010718007704030              AVSS 0.75F B             CCN000003000000003000FN00000000020220201000003000NNM   20211207140228    1W    00000100000000943000000000032G9    TYTYC   000000000000LT31C047
BI00B32G9    22021TMW       202201071801W003930              IVSSH 0.5F B             CCN000003600000003600FN00000000020220201000003600NNM   20211207140228    1W    00000180000000625000000000032G9    TYTYC   000000000000LT31C048
BI00B32G9    22022TMW       202201141801W003930              IVSSH 0.5F B             CCN000003600000003600FN00000000020220201000003600NNM   20211207140228    1W    00000180000000625000000000032G9    TYTYC   000000000000LT41C032
BI00B32G9    22021TMW       202201071801W003940              IVSSH 0.5F W             CCN000001800000001800FN00000000020220201000001800NNM   20211207140228    1W    00000180000000625000000000032G9    TYTYC   000000000000LT31C056
BI00B32G9    22021TMW       202201071801W003941              IVSSH 0.5F GY            CCN000001800000001800FN00000000020220201000001800NNM   20211207140228    1W    00000180000000625000000000032G9    TYTYC   000000000000LT31C050
BI00B32G9    22021TMW       202201071801W003943              IVSSH 0.5F W/B           CCN000001800000001800FN00000000020220201000001800NNM   20211207140228    1W    00000180000000625000000000032G9    TYTYC   000000000000LT31C057
BI00B32G9    22021TMW       202201071801W003950              IVSSH 0.5F R             CCN000001800000001800FN00000000020220201000001800NNM   20211207140228    1W    00000180000000625000000000032G9    TYTYC   000000000000LT31C053
BI00B32G9    22021TMW       202201071801W003952              IVSSH 0.5F P             CCN000001800000001800FN00000000020220201000001800NNM   20211207140228    1W    00000180000000625000000000032G9    TYTYC   000000000000LT31C052
BI00B32G9    22021TMW       202201071801W003960              IVSSH 0.5F G             CCN000003600000003600FN00000000020220201000003600NNM   20211207140228    1W    00000180000000625000000000032G9    TYTYC   000000000000LT31C049
BI00B32G9    22022TMW       202201141801W003960              IVSSH 0.5F G             CCN000001800000001800FN00000000020220201000001800NNM   20211207140228    1W    00000180000000625000000000032G9    TYTYC   000000000000LT41C033
BI00B32G9    22021TMW       202201071801W003990              IVSSH 0.5F L             CCN000001800000001800FN00000000020220201000001800NNM   20211207140228    1W    00000180000000625000000000032G9    TYTYC   000000000000LT31C051
BI00B32G9    22022TMW       202201141801W003990              IVSSH 0.5F L             CCN000001800000001800FN00000000020220201000001800NNM   20211207140228    1W    00000180000000625000000000032G9    TYTYC   000000000000LT41C034
BI00B32G9    22021TMW       202201071801W003991              IVSSH 0.5F SB            CCN000001800000001800FN00000000020220201000001800NNM   20211207140228    1W    00000180000000625000000000032G9    TYTYC   000000000000LT31C054
BI00B32G9    22021TMW       202201071801W003992              IVSSH 0.5F V             CCN000001800000001800FN00000000020220201000001800NNM   20211207140228    1W    00000180000000625000000000032G9    TYTYC   000000000000LT31C055
BI00B32G9    22021TMW       202201071801W004060              IVSSH 0.75F G            CCN000002600000002600FN00000000020220201000002600NNM   20211207140228    1W    00000130000000882000000000032G9    TYTYC   000000000000LT31C058
BI00B32G9    22022TMW       202201141801W004060              IVSSH 0.75F G            CCN000001300000001300FN00000000020220201000001300NNM   20211207140228    1W    00000130000000882000000000032G9    TYTYC   000000000000LT41C035
BI00B32G9    22021TMW       202201071801W004070              IVSSH 0.75F Y            CCN000001300000001300FN00000000020220201000001300NNM   20211207140228    1W    00000130000000882000000000032G9    TYTYC   000000000000LT31C059
BI00B32G9    22021TMW       202201071801W006930              IVSSH 0.35F B            CCN000002500000002500FN00000000020220201000002500NNM   20211207140228    1W    00000250000000452000000000032G9    TYTYC   000000000000LT31C060
BI00B32G9    22022TMW       202201141801W006930              IVSSH 0.35F B            CCN000002500000002500FN00000000020220201000002500NNM   20211207140228    1W    00000250000000452000000000032G9    TYTYC   000000000000LT41C036
BI00B32G9    22021TMW       202201071801W006940              IVSSH 0.35F W            CCN000002500000002500FN00000000020220201000002500NNM   20211207140228    1W    00000250000000452000000000032G9    TYTYC   000000000000LT31C067
BI00B32G9    22022TMW       202201141801W006940              IVSSH 0.35F W            CCN000002500000002500FN00000000020220201000002500NNM   20211207140228    1W    00000250000000452000000000032G9    TYTYC   000000000000LT41C040
BI00B32G9    22021TMW       202201071801W006941              IVSSH 0.35F GY           CCN000002500000002500FN00000000020220201000002500NNM   20211207140228    1W    00000250000000452000000000032G9    TYTYC   000000000000LT31C063
BI00B32G9    22021TMW       202201071801W006950              IVSSH 0.35F R            CCN000005000000005000FN00000000020220201000005000NNM   20211207140228    1W    00000250000000452000000000032G9    TYTYC   000000000000LT31C065
BI00B32G9    22022TMW       202201141801W006950              IVSSH 0.35F R            CCN000002500000002500FN00000000020220201000002500NNM   20211207140228    1W    00000250000000452000000000032G9    TYTYC   000000000000LT41C039
BI00B32G9    22021TMW       202201071801W006960              IVSSH 0.35F G            CCN000002500000002500FN00000000020220201000002500NNM   20211207140228    1W    00000250000000452000000000032G9    TYTYC   000000000000LT31C062
BI00B32G9    22022TMW       202201141801W006960              IVSSH 0.35F G            CCN000002500000002500FN00000000020220201000002500NNM   20211207140228    1W    00000250000000452000000000032G9    TYTYC   000000000000LT41C037
BI00B32G9    22021TMW       202201071801W006970              IVSSH 0.35F Y            CCN000002500000002500FN00000000020220201000002500NNM   20211207140228    1W    00000250000000452000000000032G9    TYTYC   000000000000LT31C068
BI00B32G9    22022TMW       202201141801W006970              IVSSH 0.35F Y            CCN000002500000002500FN00000000020220201000002500NNM   20211207140228    1W    00000250000000452000000000032G9    TYTYC   000000000000LT41C041
BI00B32G9    22021TMW       202201071801W006980              IVSSH 0.35F BR           CCN000002500000002500FN00000000020220201000002500NNM   20211207140228    1W    00000250000000452000000000032G9    TYTYC   000000000000LT31C061
BI00B32G9    22021TMW       202201071801W006990              IVSSH 0.35F L            CCN000002500000002500FN00000000020220201000002500NNM   20211207140228    1W    00000250000000452000000000032G9    TYTYC   000000000000LT31C064
BI00B32G9    22022TMW       202201141801W006990              IVSSH 0.35F L            CCN000002500000002500FN00000000020220201000002500NNM   20211207140228    1W    00000250000000452000000000032G9    TYTYC   000000000000LT41C038
BI00B32G9    22021TMW       202201071801W006992              IVSSH 0.35F V            CCN000002500000002500FN00000000020220201000002500NNM   20211207140228    1W    00000250000000452000000000032G9    TYTYC   000000000000LT31C066
BI00B32G9    @22021TMW      20220107181E50004ZZ              AVSSCS-S 0.5FX1 DGY      CCN000001200000001200FN00000000020220201000001200NNM   20211207140226    1W    00000040000001817000000000032G9    TYTYC   000000000000LT31C019
BI00B32G9    @22022TMW      20220114181E50004ZZ              AVSSCS-S 0.5FX1 DGY      CCN000000800000000800FN00000000020220201000000800NNM   20211207140226    1W    00000040000001817000000000032G9    TYTYC   000000000000LT41C011
BI00B32H8    22021 MW       2022010718007703930              AVSS 0.5F B              CCN000003000000003000FN00000000020220201000003000NNM   20211207141104    1W    00000150000000674000000000032H8    TYTYC   000000000000LM31C001
