BI00B32W4    4500192911     2022051718009604230              AVS 2 B                  CCN000000500000000500FN00000000020220501000000500NNE   20220426100751W42 1W    00000050000002456500000000032W42   HJYHK-J 000000000000OP125024
BI00B32W4    4500192911     2022051718009604250              AVS 2 R                  CCN000001000000001000FN00000000020220501000001000NNE   20220426100751W42 1W    00000050000002456500000000032W42   HJYHK-J 000000000000OP125025
BI00B32W4    4500192911     2022051718009604330              AVS 3 B                  CCN000002400000002400FN00000000020220501000002400NNE   20220426100751W42 1W    00000040000003831600000000032W42   HJYHK-J 000000000000OP125026
BI00B32W4    4500192911     2022051718009604354              AVS 3 R/W                CCN000000400000000400FN00000000020220501000000400NNE   20220426100751W42 1W    00000040000003831600000000032W42   HJYHK-J 000000000000OP125027
BI00B32W4    4500192911     2022051718007704130              AVSS 1.25F B             CCN000000800000000800FN00000000020220501000000800NNE   20220426100751W42 1W    00000080000001389000000000032W42   HJYHK-J 000000000000OP125001
BI00B32W4    4500192911     2022051718007704230              AVSS 2F B                CCN000003000000003000FN00000000020220501000003000NNE   20220426100751W42 1W    00000050000002126400000000032W42   HJYHK-J 000000000000OP125002
BI00B32W4    4500192911     2022051718007704250              AVSS 2F R                CCN000001500000001500FN00000000020220501000001500NNE   20220426100751W42 1W    00000050000002126400000000032W42   HJYHK-J 000000000000OP125003
BI00B32W4    4500192911     2022051718018403730              CAVS 0.3 B               CCN000014000000014000FN00000000020220501000014000NNE   20220426100751W42 1W    00000200000000471000000000032W42   HJYHK-J 000000000000OP125028
BI00B32W4    4500192911     2022051718018403739              CAVS 0.3 B/L             CCN000002000000002000FN00000000020220501000002000NNE   20220426100751W42 1W    00000200000000471000000000032W42   HJYHK-J 000000000000OP125029
BI00B32W4    4500192911     2022051718018403735              CAVS 0.3 B/R             CCN000002000000002000FN00000000020220501000002000NNE   20220426100751W42 1W    00000200000000471000000000032W42   HJYHK-J 000000000000OP125030
BI00B32W4    4500192911     2022051718018403734              CAVS 0.3 B/W             CCN000008000000008000FN00000000020220501000008000NNE   20220426100751W42 1W    00000200000000471000000000032W42   HJYHK-J 000000000000OP125031
BI00B32W4    4500192911     2022051718018403760              CAVS 0.3 G               CCN000002000000002000FN00000000020220501000002000NNE   20220426100751W42 1W    00000200000000471000000000032W42   HJYHK-J 000000000000OP125032
BI00B32W4    4500192911     2022051718018403767              CAVS 0.3 G/Y             CCN000002000000002000FN00000000020220501000002000NNE   20220426100751W42 1W    00000200000000471000000000032W42   HJYHK-J 000000000000OP125033
BI00B32W4    4500192911     2022051718018403790              CAVS 0.3 L               CCN000002000000002000FN00000000020220501000002000NNE   20220426100751W42 1W    00000200000000471000000000032W42   HJYHK-J 000000000000OP125034
BI00B32W4    4500192911     2022051718018403751              CAVS 0.3 O               CCN000002000000002000FN00000000020220501000002000NNE   20220426100751W42 1W    00000200000000471000000000032W42   HJYHK-J 000000000000OP125035
BI00B32W4    4500192911     2022051718018403752              CAVS 0.3 P               CCN000002000000002000FN00000000020220501000002000NNE   20220426100751W42 1W    00000200000000471000000000032W42   HJYHK-J 000000000000OP125036
BI00B32W4    4500192911     2022051718018403707              CAVS 0.3 P/B             CCN000002000000002000FN00000000020220501000002000NNE   20220426100751W42 1W    00000200000000471000000000032W42   HJYHK-J 000000000000OP125037
BI00B32W4    4500192911     2022051718018403754              CAVS 0.3 R/W             CCN000002000000002000FN00000000020220501000002000NNE   20220426100751W42 1W    00000200000000471000000000032W42   HJYHK-J 000000000000OP125038
BI00B32W4    4500192911     2022051718018403757              CAVS 0.3 R/Y             CCN000002000000002000FN00000000020220501000002000NNE   20220426100751W42 1W    00000200000000471000000000032W42   HJYHK-J 000000000000OP125039
BI00B32W4    4500192911     2022051718018403740              CAVS 0.3 W               CCN000002000000002000FN00000000020220501000002000NNE   20220426100751W42 1W    00000200000000471000000000032W42   HJYHK-J 000000000000OP125040
BI00B32W4    4500192911     2022051718018403745              CAVS 0.3 W/R             CCN000002000000002000FN00000000020220501000002000NNE   20220426100751W42 1W    00000200000000471000000000032W42   HJYHK-J 000000000000OP125041
BI00B32W4    4500192911     2022051718018403930              CAVS 0.5 B               CCN000010500000010500FN00000000020220501000010500NNE   20220426100751W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OP125042
BI00B32W4    4500192911     2022051718018403936              CAVS 0.5 B/G             CCN000001500000001500FN00000000020220501000001500NNE   20220426100751W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OP125043
BI00B32W4    4500192911     2022051718018403939              CAVS 0.5 B/L             CCN000001500000001500FN00000000020220501000001500NNE   20220426100751W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OP125044
BI00B32W4    4500192911     2022051718018403935              CAVS 0.5 B/R             CCN000001500000001500FN00000000020220501000001500NNE   20220426100751W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OP125045
BI00B32W4    4500192911     2022051718018403934              CAVS 0.5 B/W             CCN000003000000003000FN00000000020220501000003000NNE   20220426100751W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OP125046
BI00B32W4    4500192911     2022051718018403980              CAVS 0.5 BR              CCN000003000000003000FN00000000020220501000003000NNE   20220426100751W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OP125047
BI00B32W4    4500192911     2022051718018403984              CAVS 0.5 BR/W            CCN000003000000003000FN00000000020220501000003000NNE   20220426100751W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OP125048
BI00B32W4    4500192911     2022051718018403960              CAVS 0.5 G               CCN000004500000004500FN00000000020220501000004500NNE   20220426100751W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OP125049
BI00B32W4    4500192911     2022051718018403965              CAVS 0.5 G/R             CCN000001500000001500FN00000000020220501000001500NNE   20220426100751W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OP125050
BI00B32W4    4500192911     2022051718018403964              CAVS 0.5 G/W             CCN000001500000001500FN00000000020220501000001500NNE   20220426100751W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OP125051
BI00B32W4    4500192911     2022051718018403990              CAVS 0.5 L               CCN000004500000004500FN00000000020220501000004500NNE   20220426100751W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OP125052
BI00B32W4    4500192911     2022051718018403995              CAVS 0.5 L/R             CCN000001500000001500FN00000000020220501000001500NNE   20220426100751W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OP125053
BI00B32W4    4500192911     2022051718018403994              CAVS 0.5 L/W             CCN000001500000001500FN00000000020220501000001500NNE   20220426100751W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OP125054
BI00B32W4    4500192911     2022051718018403961              CAVS 0.5 LG              CCN000001500000001500FN00000000020220501000001500NNE   20220426100751W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OP125055
BI00B32W4    4500192911     2022051718018403951              CAVS 0.5 O               CCN000001500000001500FN00000000020220501000001500NNE   20220426100751W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OP125056
BI00B32W4    4500192911     2022051718018403952              CAVS 0.5 P               CCN000001500000001500FN00000000020220501000001500NNE   20220426100751W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OP125057
BI00B32W4    4500192911     2022051718018403950              CAVS 0.5 R               CCN000004500000004500FN00000000020220501000004500NNE   20220426100751W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OP125058
BI00B32W4    4500192911     2022051718018403956              CAVS 0.5 R/G             CCN000004500000004500FN00000000020220501000004500NNE   20220426100751W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OP125059
BI00B32W4    4500192911     2022051718018403954              CAVS 0.5 R/W             CCN000001500000001500FN00000000020220501000001500NNE   20220426100751W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OP125060
BI00B32W4    4500192911     2022051718018403957              CAVS 0.5 R/Y             CCN000001500000001500FN00000000020220501000001500NNE   20220426100751W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OP125061
BI00B32W4    4500192911     2022051718018403992              CAVS 0.5 V               CCN000001500000001500FN00000000020220501000001500NNE   20220426100751W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OP125062
BI00B32W4    4500192911     2022051718018403940              CAVS 0.5 W               CCN000001500000001500FN00000000020220501000001500NNE   20220426100751W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OP125063
BI00B32W4    4500192911     2022051718018403943              CAVS 0.5 W/B             CCN000001500000001500FN00000000020220501000001500NNE   20220426100751W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OP125064
BI00B32W4    4500192911     2022051718018403949              CAVS 0.5 W/L             CCN000001500000001500FN00000000020220501000001500NNE   20220426100751W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OP125065
BI00B32W4    4500192911     2022051718018403945              CAVS 0.5 W/R             CCN000001500000001500FN00000000020220501000001500NNE   20220426100751W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OP125066
BI00B32W4    4500192911     2022051718018403970              CAVS 0.5 Y               CCN000003000000003000FN00000000020220501000003000NNE   20220426100751W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OP125067
BI00B32W4    4500192911     2022051718018403975              CAVS 0.5 Y/R             CCN000001500000001500FN00000000020220501000001500NNE   20220426100751W42 1W    00000150000000677000000000032W42   HJYHK-J 000000000000OP125068
BI00B32W4    4500192911     2022051718018404030              CAVS 0.85 B              CCN000001000000001000FN00000000020220501000001000NNE   20220426100751W42 1W    00000100000000965000000000032W42   HJYHK-J 000000000000OP125069
BI00B32W4    4500192911     2022051718018404070              CAVS 0.85 Y              CCN000001000000001000FN00000000020220501000001000NNE   20220426100751W42 1W    00000100000000965000000000032W42   HJYHK-J 000000000000OP125070
BI00B32W4    4500192911     2022051718018404130              CAVS 1.25 B              CCN000007200000007200FN00000000020220501000007200NNE   20220426100751W42 1W    00000080000001378000000000032W42   HJYHK-J 000000000000OP125071
BI00B32W4    4500192911     2022051718018404160              CAVS 1.25 G              CCN000000800000000800FN00000000020220501000000800NNE   20220426100751W42 1W    00000080000001378000000000032W42   HJYHK-J 000000000000OP125072
BI00B32W4    4500192911     2022051718018404190              CAVS 1.25 L              CCN000000800000000800FN00000000020220501000000800NNE   20220426100751W42 1W    00000080000001378000000000032W42   HJYHK-J 000000000000OP125073
BI00B32W4    4500192911     2022051718018404150              CAVS 1.25 R              CCN000003200000003200FN00000000020220501000003200NNE   20220426100751W42 1W    00000080000001378000000000032W42   HJYHK-J 000000000000OP125074
BI00B32W4    4500192911     2022051718018404159              CAVS 1.25 R/L            CCN000000800000000800FN00000000020220501000000800NNE   20220426100751W42 1W    00000080000001378000000000032W42   HJYHK-J 000000000000OP125075
BI00B32W4    4500192911     2022051718018404140              CAVS 1.25 W              CCN000000800000000800FN00000000020220501000000800NNE   20220426100751W42 1W    00000080000001378000000000032W42   HJYHK-J 000000000000OP125076
