BI00B32AG    @XG22054LMW    20220422181E48022ZZ              CAVSAS-S 0.5X2 GY        CCN000000300000000000FY00000000020220501000000000NNM10 20220314094754    1W    00000030000002561000000000032AG    XGXGY   000000000000XY124001
BI00B32N3    NBT205 2       2022040718007703730              AVSS 0.3F B              CCN000036000000036000FN00000000020220301000036000NNM   20220314140231    1W    00000200000000496000000000032N3    ABYIPL-B000000000000XB423037
BI00B32N3    NBT205 3       2022042118007703730              AVSS 0.3F B              CCN000034000000034000FN00000000020220301000034000NNM   20220314140231    1W    00000200000000496000000000032N3    ABYIPL-B000000000000XB124039
BI00B32N3    NBT205 4       2022042818007703730              AVSS 0.3F B              CCN000036000000036000FN00000000020220301000036000NNM   20220314140231    1W    00000200000000496000000000032N3    ABYIPL-B000000000000XB224034
BI00B32N3    NBT205 2       2022040718007703750              AVSS 0.3F R              CCN000016000000016000FN00000000020220301000016000NNM   20220314140231    1W    00000200000000496000000000032N3    ABYIPL-B000000000000XB423038
BI00B32N3    NBT205 3       2022042118007703750              AVSS 0.3F R              CCN000014000000014000FN00000000020220301000014000NNM   20220314140231    1W    00000200000000496000000000032N3    ABYIPL-B000000000000XB124040
BI00B32N3    NBT205 4       2022042818007703750              AVSS 0.3F R              CCN000016000000016000FN00000000020220301000016000NNM   20220314140231    1W    00000200000000496000000000032N3    ABYIPL-B000000000000XB224035
BI00B32N3    NBT205 1       2022033118007703770              AVSS 0.3F Y              CCN000006000000006000FN00000000020220301000006000NNM   20220314140231    1W    00000200000000496000000000032N3    ABYIPL-B000000000000XB323034
BI00B32N3    NBT205 2       2022040718007703770              AVSS 0.3F Y              CCN000018000000018000FN00000000020220301000018000NNM   20220314140231    1W    00000200000000496000000000032N3    ABYIPL-B000000000000XB423039
BI00B32N3    NBT205 3       2022042118007703770              AVSS 0.3F Y              CCN000016000000016000FN00000000020220301000016000NNM   20220314140231    1W    00000200000000496000000000032N3    ABYIPL-B000000000000XB124041
BI00B32N3    NBT205 4       2022042818007703770              AVSS 0.3F Y              CCN000018000000018000FN00000000020220301000018000NNM   20220314140231    1W    00000200000000496000000000032N3    ABYIPL-B000000000000XB224036
BI00B32N3    NBT205 3       2022042118007704143              AVSS 1.25F W/B           CCN000002400000002400FN00000000020220301000002400NNM   20220314140231    1W    00000080000001389000000000032N3    ABYIPL-B000000000000XB124043
BI00B32N3    NBT205 4       2022042818007704143              AVSS 1.25F W/B           CCN000000800000000800FN00000000020220301000000800NNM   20220314140231    1W    00000080000001389000000000032N3    ABYIPL-B000000000000XB224037
BI00B32N3    NBT205 2       2022040718007704160              AVSS 1.25F G             CCN000001600000001600FN00000000020220301000001600NNM   20220314140231    1W    00000080000001389000000000032N3    ABYIPL-B000000000000XB423040
BI00B32N3    NBT205 3       2022042118007704160              AVSS 1.25F G             CCN000000800000000800FN00000000020220301000000800NNM   20220314140231    1W    00000080000001389000000000032N3    ABYIPL-B000000000000XB124042
BI00B32N3    NBT205 1       20220331180D0203740              AVSSH 0.3F W             CCN000002000000002000FN00000000020220301000002000NNM   20220314140231    1W    00000200000000515000000000032N3    ABYIPL-B000000000000XB323023
BI00B32N3    NBT205 2       20220407180D0203740              AVSSH 0.3F W             CCN000002000000002000FN00000000020220301000002000NNM   20220314140231    1W    00000200000000515000000000032N3    ABYIPL-B000000000000XB423025
BI00B32N3    NBT205 3       20220421180D0203740              AVSSH 0.3F W             CCN000002000000002000FN00000000020220301000002000NNM   20220314140231    1W    00000200000000515000000000032N3    ABYIPL-B000000000000XB124026
BI00B32N3    NBT205 1       20220331180D0203752              AVSSH 0.3F P             CCN000002000000002000FN00000000020220301000002000NNM   20220314140231    1W    00000200000000515000000000032N3    ABYIPL-B000000000000XB323022
BI00B32N3    NBT205 2       20220407180D0203752              AVSSH 0.3F P             CCN000002000000002000FN00000000020220301000002000NNM   20220314140231    1W    00000200000000515000000000032N3    ABYIPL-B000000000000XB423024
BI00B32N3    NBT205 3       20220421180D0203752              AVSSH 0.3F P             CCN000002000000002000FN00000000020220301000002000NNM   20220314140231    1W    00000200000000515000000000032N3    ABYIPL-B000000000000XB124025
BI00B32N3    NBT205 1       20220331180D0203761              AVSSH 0.3F LG            CCN000008000000008000FN00000000020220301000008000NNM   20220314140231    1W    00000200000000515000000000032N3    ABYIPL-B000000000000XB323021
BI00B32N3    NBT205 2       20220407180D0203761              AVSSH 0.3F LG            CCN000008000000008000FN00000000020220301000008000NNM   20220314140231    1W    00000200000000515000000000032N3    ABYIPL-B000000000000XB423023
BI00B32N3    NBT205 3       20220421180D0203761              AVSSH 0.3F LG            CCN000008000000008000FN00000000020220301000008000NNM   20220314140231    1W    00000200000000515000000000032N3    ABYIPL-B000000000000XB124024
BI00B32N3    NBT205 4       20220428180D0203761              AVSSH 0.3F LG            CCN000006000000006000FN00000000020220301000006000NNM   20220314140231    1W    00000200000000515000000000032N3    ABYIPL-B000000000000XB224023
BI00B32N3    NBT205 1       20220331180D0203790              AVSSH 0.3F L             CCN000002000000002000FN00000000020220301000002000NNM   20220314140231    1W    00000200000000515000000000032N3    ABYIPL-B000000000000XB323020
BI00B32N3    NBT205 2       20220407180D0203790              AVSSH 0.3F L             CCN000002000000002000FN00000000020220301000002000NNM   20220314140231    1W    00000200000000515000000000032N3    ABYIPL-B000000000000XB423022
BI00B32N3    NBT205 3       20220421180D0203790              AVSSH 0.3F L             CCN000002000000002000FN00000000020220301000002000NNM   20220314140231    1W    00000200000000515000000000032N3    ABYIPL-B000000000000XB124023
