BI00A1200    2399T51729     202112297289-6547                HOUSING FEMALE ASS'Y     PCN000240000000103200FN00000000020210901000103200NNM00020211224144120    1N0N  0000024000000115200000136201200    YCYC    005500360039
BI00B32AF    JTB2034        202203047114-4031                TERMINAL                 CCN000010500000010500FN00000000020220301000010500NNM   20211224150720    4P0P  00001050000000966000001294632AF    HBYHVTB 006400630017
BI00B32AF    JTB2031        202202117114-4032                TERMINAL                 CCN000075000000075000FN00000000020220301000075000NNM   20211224150720    4P0P  00000750000000735000001063632AF    HBYHVTB 006400630017
BI00B32AF    JTB2032        202202187114-4032                TERMINAL                 CCN000082500000082500FN00000000020220301000082500NNM   20211224150720    4P0P  00000750000000735000001063632AF    HBYHVTB 006400630017
BI00B32AF    JTB2033        202202257114-4032                TERMINAL                 CCN000075000000075000FN00000000020220301000075000NNM   20211224150720    4P0P  00000750000000735000001063632AF    HBYHVTB 006400630017
BI00B32AF    JTB2034        202203047114-4032                TERMINAL                 CCN000037500000037500FN00000000020220301000037500NNM   20211224150720    4P0P  00000750000000735000001063632AF    HBYHVTB 006400630017
BI00B32AF    JTB2033        202202257114-4231-02             TERMINAL                 CCN000108000000108000FN00000000020220301000108000NNM   20211224150720    4P0P  00001800000000554400000848032AF    HBYHVTB 006400630015
BI00B32AF    JTB2031        202202117114-4624-02             TERMINAL                 CCN000024000000024000FN00000000020220301000024000NNM   20211224150720    4P0P  00002400000000895200001188832AF    HBYHVTB 006400630015
BI00B32AF    JTB2032        202202187114-4624-02             TERMINAL                 CCN000024000000024000FN00000000020220301000024000NNM   20211224150720    4P0P  00002400000000895200001188832AF    HBYHVTB 006400630015
BI00B32AF    JTB2033        202202257114-4624-02             TERMINAL                 CCN000024000000024000FN00000000020220301000024000NNM   20211224150720    4P0P  00002400000000895200001188832AF    HBYHVTB 006400630015
BI00B32AF    JTB2031        202202117114-4728-02             TERMINAL                 CCN001020000001020000FN00000000020220301001020000NNM   20211224150720    4P0P  00003000000000510000000804232AF    HBYHVTB 006400630015
BI00B32AF    JTB2032        202202187114-4728-02             TERMINAL                 CCN000750000000750000FN00000000020220301000750000NNM   20211224150720    4P0P  00003000000000510000000804232AF    HBYHVTB 006400630015
BI00B32AF    JTB2033        202202257114-4728-02             TERMINAL                 CCN000600000000600000FN00000000020220301000600000NNM   20211224150720    4P0P  00003000000000510000000804232AF    HBYHVTB 006400630015
BI00B32AF    JTB2034        202203047114-4728-02             TERMINAL                 CCN000300000000300000FN00000000020220301000300000NNM   20211224150720    4P0P  00003000000000510000000804232AF    HBYHVTB 006400630015
BI00B32AF    JTB2031        202202117114-4728-08             TERMINAL                 CCN000060000000060000FN00000000020220301000060000NNM   20211224150720    4P0P  00003000000000507000000801232AF    HBYHVTB 006400630015
BI00B32AF    JTB2033        202202257114-4728-08             TERMINAL                 CCN000030000000030000FN00000000020220301000030000NNM   20211224150720    4P0P  00003000000000507000000801232AF    HBYHVTB 006400630015
BI00B32AF    JTB2033        202202257114-4729-02             TERMINAL                 CCN000150000000150000FN00000000020220301000150000NNM   20211224150720    4P0P  00003000000000516000000810232AF    HBYHVTB 006400630015
BI00B32AF    JTB2034        202203047114-4729-02             TERMINAL                 CCN000120000000120000FN00000000020220301000120000NNM   20211224150720    4P0P  00003000000000516000000810232AF    HBYHVTB 006400630015
BI00B32AF    JTB2031        202202117114-5747-02             TERMINAL                 CCN000378000000378000FN00000000020220301000378000NNM   20211224150720    4P0P  00001800000000626400000920032AF    HBYHVTB 006400630015
BI00B32AF    JTB2032        202202187114-5747-02             TERMINAL                 CCN000288000000288000FN00000000020220301000288000NNM   20211224150720    4P0P  00001800000000626400000920032AF    HBYHVTB 006400630015
BI00B32AF    JTB2033        202202257114-5747-02             TERMINAL                 CCN000234000000234000FN00000000020220301000234000NNM   20211224150720    4P0P  00001800000000626400000920032AF    HBYHVTB 006400630015
BI00B32AF    JTB2034        202203047114-5747-02             TERMINAL                 CCN000108000000108000FN00000000020220301000108000NNM   20211224150720    4P0P  00001800000000626400000920032AF    HBYHVTB 006400630015
BI00B32AF    JTB2031        202202117114-5748-02             TERMINAL                 CCN000108000000108000FN00000000020220301000108000NNM   20211224150720    4P0P  00001200000000444000000737632AF    HBYHVTB 006400630015
BI00B32AF    JTB2032        202202187114-5748-02             TERMINAL                 CCN000132000000132000FN00000000020220301000132000NNM   20211224150720    4P0P  00001200000000444000000737632AF    HBYHVTB 006400630015
BI00B32AF    JTB2033        202202257114-5748-02             TERMINAL                 CCN000108000000108000FN00000000020220301000108000NNM   20211224150720    4P0P  00001200000000444000000737632AF    HBYHVTB 006400630015
BI00B32AF    JTB2034        202203047114-5748-02             TERMINAL                 CCN000048000000048000FN00000000020220301000048000NNM   20211224150720    4P0P  00001200000000444000000737632AF    HBYHVTB 006400630015
BI00B32AF    JTB2031        202202117114-5753-02             TERMINAL                 CCN000189000000189000FN00000000020220301000189000NNM   20211224150720    4P0P  00002700000000847800001141432AF    HBYHVTB 006400630015
BI00B32AF    JTB2032        202202187114-5753-02             TERMINAL                 CCN000162000000162000FN00000000020220301000162000NNM   20211224150720    4P0P  00002700000000847800001141432AF    HBYHVTB 006400630015
BI00B32AF    JTB2033        202202257114-5753-02             TERMINAL                 CCN000108000000108000FN00000000020220301000108000NNM   20211224150720    4P0P  00002700000000847800001141432AF    HBYHVTB 006400630015
BI00B32AF    JTB2034        202203047114-5753-02             TERMINAL                 CCN000054000000054000FN00000000020220301000054000NNM   20211224150720    4P0P  00002700000000847800001141432AF    HBYHVTB 006400630015
BI00B32AF    JTB2033        202202257116-1180                TERMINAL                 CCN000019500000019500FN00000000020220301000019500NNM   20211224150720    1P0P  00001950000000618200000903432AF    HBYHVTB 006400630015
BI00B32AF    JTB2031        202202117116-1685-02             TERMINAL                 CCN000024000000024000FN00000000020220301000024000NNM   20211224150720    4P0P  00002400000000897600001065232AF    HBYHVTB 005100280028
BI00B32AF    JTB2031        202202117116-2891-02             TERMINAL                 CCN000015000000015000FN00000000020220301000015000NNM   20211224150720    4P0P  00001500000000982500001145932AF    HBYHVTB 005100280028
BI00B32AF    JTB2032        202202187116-2891-02             TERMINAL                 CCN000015000000015000FN00000000020220301000015000NNM   20211224150720    4P0P  00001500000000982500001145932AF    HBYHVTB 005100280028
BI00B32AF    JTB2033        202202257116-2891-02             TERMINAL                 CCN000015000000015000FN00000000020220301000015000NNM   20211224150720    4P0P  00001500000000982500001145932AF    HBYHVTB 005100280028
BI00B32AF    JTB2032        202202187116-2892-02             TERMINAL                 CCN000012000000012000FN00000000020220301000012000NNM   20211224150720    4P0P  00001200000000818400000981832AF    HBYHVTB 005100280028
BI00B32AF    JTB2031        202202117116-3153-08             TERMINAL                 CCN000054000000054000FN00000000020220301000054000NNM   20211224150720    4P0P  00002700000000461700000746932AF    HBYHVTB 006400630015
BI00B32AF    JTB2032        202202187116-3153-08             TERMINAL                 CCN000027000000027000FN00000000020220301000027000NNM   20211224150720    4P0P  00002700000000461700000746932AF    HBYHVTB 006400630015
BI00B32AF    JTB2033        202202257116-3153-08             TERMINAL                 CCN000027000000027000FN00000000020220301000027000NNM   20211224150720    4P0P  00002700000000461700000746932AF    HBYHVTB 006400630015
BI00B32AF    JTB2034        202203047116-3153-08             TERMINAL                 CCN000027000000027000FN00000000020220301000027000NNM   20211224150720    4P0P  00002700000000461700000746932AF    HBYHVTB 006400630015
BI00B32AF    JTB2032        202202187116-4020                TERMINAL                 CCN000040500000040500FN00000000020220301000040500NNM   20211224150720    4P0P  00001350000000513000000798232AF    HBYHVTB 006400630015
BI00B32AF    JTB2033        202202257116-4020                TERMINAL                 CCN000067500000067500FN00000000020220301000067500NNM   20211224150720    4P0P  00001350000000513000000798232AF    HBYHVTB 006400630015
BI00B32AF    JTB2034        202203047116-4020                TERMINAL                 CCN000040500000040500FN00000000020220301000040500NNM   20211224150720    4P0P  00001350000000513000000798232AF    HBYHVTB 006400630015
BI00B32AF    JTB2031        202202117116-4025                TERMINAL                 CCN000016000000016000FN00000000020220301000016000NNM   20211224150720    4P0P  00001600000000644800000975132AF    HBYHVTB 006400630017
BI00B32AF    JTB2033        202202257116-4026                TERMINAL                 CCN000016000000016000FN00000000020220301000016000NNM   20211224150720    4P0P  00001600000000664000000994332AF    HBYHVTB 006400630017
BI00B32AF    JTB2031        202202117116-4031                TERMINAL                 CCN000015000000015000FN00000000020220301000015000NNM   20211224150720    4P0P  00000750000000619500000904732AF    HBYHVTB 006400630015
BI00B32AF    JTB2032        202202187116-4031                TERMINAL                 CCN000015000000015000FN00000000020220301000015000NNM   20211224150720    4P0P  00000750000000619500000904732AF    HBYHVTB 006400630015
BI00B32AF    JTB2033        202202257116-4031                TERMINAL                 CCN000015000000015000FN00000000020220301000015000NNM   20211224150720    4P0P  00000750000000619500000904732AF    HBYHVTB 006400630015
BI00B32AF    JTB2034        202203047116-4031                TERMINAL                 CCN000007500000007500FN00000000020220301000007500NNM   20211224150720    4P0P  00000750000000619500000904732AF    HBYHVTB 006400630015
BI00B32AF    JTB2031        202202117116-4100-02             TERMINAL                 CCN000015000000015000FN00000000020220301000015000NNM   20211224150720    4P0P  00001500000000696000000990232AF    HBYHVTB 006400630015
BI00B32AF    JTB2032        202202187116-4100-02             TERMINAL                 CCN000015000000015000FN00000000020220301000015000NNM   20211224150720    4P0P  00001500000000696000000990232AF    HBYHVTB 006400630015
BI00B32AF    JTB2033        202202257116-4100-02             TERMINAL                 CCN000015000000015000FN00000000020220301000015000NNM   20211224150720    4P0P  00001500000000696000000990232AF    HBYHVTB 006400630015
BI00B32AF    JTB2031        202202117116-4101-02             TERMINAL                 CCN000012000000012000FN00000000020220301000012000NNM   20211224150720    4P0P  00001200000000582000000876232AF    HBYHVTB 006400630015
BI00B32AF    JTB2032        202202187116-4101-02             TERMINAL                 CCN000012000000012000FN00000000020220301000012000NNM   20211224150720    4P0P  00001200000000582000000876232AF    HBYHVTB 006400630015
BI00B32AF    JTB2031        202202117116-4112-02             TERMINAL                 CCN000006000000006000FN00000000020220301000006000NNM   20211224150720    4P0P  00000600000000450000000738232AF    HBYHVTB 006400630015
BI00B32AF    JTB2032        202202187116-4112-02             TERMINAL                 CCN000006000000006000FN00000000020220301000006000NNM   20211224150720    4P0P  00000600000000450000000738232AF    HBYHVTB 006400630015
BI00B32AF    JTB2033        202202257116-4112-02             TERMINAL                 CCN000012000000012000FN00000000020220301000012000NNM   20211224150720    4P0P  00000600000000450000000738232AF    HBYHVTB 006400630015
BI00B32AF    JTB2031        202202117116-4121-02             TERMINAL                 CCN000009000000009000FN00000000020220301000009000NNM   20211224150720    4P0P  00000450000000618800000912432AF    HBYHVTB 006400630015
BI00B32AF    JTB2032        202202187116-4121-02             TERMINAL                 CCN000004500000004500FN00000000020220301000004500NNM   20211224150720    4P0P  00000450000000618800000912432AF    HBYHVTB 006400630015
